invoice_number,csv_amount,bq_amount,state,start_date,end_date,_merge,category,amount_diff
INV-110017,79.0,79.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110018,44.0,44.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110019,79.0,79.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110020,22.0,22.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110021,22.0,22.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110022,640.0,640.49,paid,2025-08-16,2025-09-01,both,AMOUNT_MISMATCH,-0.49
INV-110023,946.0,946.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110024,262.0,262.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110025,323.0,322.75,paid,2025-08-16,2025-09-01,both,AMOUNT_MISMATCH,0.25
INV-110026,66.0,66.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110027,57.0,57.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110028,22.0,22.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110029,22.0,22.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110030,22.0,22.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110031,35.0,35.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110032,66.0,66.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110033,44.0,44.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110034,44.0,44.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110035,66.0,66.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110036,44.0,44.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110037,22.0,22.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110038,661.0,660.86,paid,2025-08-16,2025-09-01,both,AMOUNT_MISMATCH,0.14
INV-110039,22.0,22.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110040,88.0,88.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110041,2524.0,2524.07,paid,2025-08-16,2025-09-01,both,AMOUNT_MISMATCH,-0.07
INV-110042,215.0,215.3,paid,2025-08-16,2025-09-01,both,AMOUNT_MISMATCH,-0.3
INV-110043,88.0,88.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110044,22.0,22.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110045,186.0,186.15,paid,2025-08-16,2025-09-01,both,AMOUNT_MISMATCH,-0.15
INV-110046,220.0,220.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110047,44.0,44.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110048,132.0,132.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110049,22.0,22.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110050,241.0,240.73,paid,2025-08-16,2025-09-01,both,AMOUNT_MISMATCH,0.27
INV-110051,286.0,286.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110052,583.0,583.57,paid,2025-08-16,2025-09-01,both,AMOUNT_MISMATCH,-0.57
INV-110053,22.0,22.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110054,35.0,35.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110055,59.0,59.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110056,169.0,169.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110057,22.0,22.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110058,264.0,264.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110059,22.0,22.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110060,653.0,653.02,paid,2025-08-16,2025-09-01,both,AMOUNT_MISMATCH,-0.02
INV-110061,22.0,22.0,overdue,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110062,197.0,197.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110063,58.0,58.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110064,521.0,521.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110065,165.0,165.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110066,240.0,239.63,paid,2025-08-16,2025-09-01,both,AMOUNT_MISMATCH,0.37
INV-110067,25.0,25.21,paid,2025-08-16,2025-09-01,both,AMOUNT_MISMATCH,-0.21
INV-110068,294.0,294.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110069,18.0,18.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110070,22.0,22.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110071,70.0,70.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110072,49.0,48.75,paid,2025-08-16,2025-09-01,both,AMOUNT_MISMATCH,0.25
INV-110073,213.0,212.5,paid,2025-08-16,2025-09-01,both,AMOUNT_MISMATCH,0.5
INV-110074,220.0,220.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110075,18.0,18.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110076,37.0,37.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110077,60.0,60.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110078,1181.0,1181.05,paid,2025-08-16,2025-09-01,both,AMOUNT_MISMATCH,-0.05
INV-110079,44.0,44.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110080,54.0,54.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110081,74.0,74.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110082,876.0,876.01,paid,2025-08-16,2025-09-01,both,MATCHED,-0.01
INV-110083,666.0,665.75,paid,2025-08-16,2025-09-01,both,AMOUNT_MISMATCH,0.25
INV-110084,495.0,495.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110085,133.0,133.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110086,6141.0,6141.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110087,22.0,22.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110088,200.0,200.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110089,242.0,242.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110090,543.0,543.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110091,96.0,96.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110092,483.0,483.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110093,1312.0,1312.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110094,490.0,490.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110095,19.0,19.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110096,1396.0,1396.05,paid,2025-08-16,2025-09-01,both,AMOUNT_MISMATCH,-0.05
INV-110097,35.0,35.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110098,1362.0,1362.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110099,22.0,22.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110100,27.0,26.58,paid,2025-08-16,2025-09-01,both,AMOUNT_MISMATCH,0.42
INV-110101,18.0,18.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110102,89.0,88.85,paid,2025-08-16,2025-09-01,both,AMOUNT_MISMATCH,0.15
INV-110103,22.0,22.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110104,717.0,717.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110105,18.0,18.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110106,88.0,88.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110107,462.0,462.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110108,57.0,57.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110109,86.0,86.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110110,22.0,22.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110111,53.0,53.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110112,371.0,371.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110113,1993.0,1992.9,paid,2025-08-16,2025-09-01,both,AMOUNT_MISMATCH,0.1
INV-110114,44.0,44.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110115,103.0,103.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110116,66.0,66.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110117,22.0,22.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110118,155.0,155.33,paid,2025-08-16,2025-09-01,both,AMOUNT_MISMATCH,-0.33
INV-110119,209.0,209.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110120,44.0,44.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110121,63.0,62.75,paid,2025-08-16,2025-09-01,both,AMOUNT_MISMATCH,0.25
INV-110122,466.0,466.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110123,1986.0,1986.33,paid,2025-08-16,2025-09-01,both,AMOUNT_MISMATCH,-0.33
INV-110124,66.0,66.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110125,88.0,88.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110126,42.0,42.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110127,22.0,22.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110128,60.0,60.13,paid,2025-08-16,2025-09-01,both,AMOUNT_MISMATCH,-0.13
INV-110129,90.0,90.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110130,144.0,144.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110131,44.0,44.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110132,42.0,42.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110133,59.0,59.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110134,108.0,108.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110135,22.0,22.0,overdue,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110136,37.0,37.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110137,42.0,42.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110138,1359.0,1359.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110139,86.0,86.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110140,24.0,24.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110141,44.0,44.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110142,105.0,105.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110143,44.0,44.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110144,88.0,88.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110145,80.0,80.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110146,22.0,22.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110147,384.0,384.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110148,224.0,224.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110149,22.0,22.0,overdue,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110150,63.0,63.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110151,224.0,224.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110152,24.0,24.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110153,115.0,115.17,paid,2025-08-16,2025-09-01,both,AMOUNT_MISMATCH,-0.17
INV-110154,48.0,48.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110155,105.0,105.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110156,173.0,173.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110157,511.0,511.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110158,22.0,22.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110159,88.0,88.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110160,265.0,265.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110161,132.0,132.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110162,15.0,15.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110163,22.0,22.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110164,243.0,243.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110165,107.0,107.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110166,399.0,398.95,paid,2025-08-16,2025-09-01,both,AMOUNT_MISMATCH,0.05
INV-110167,5626.0,5626.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110168,152.0,152.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110169,273.0,273.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110170,18247.0,18246.96,paid,2025-08-16,2025-09-01,both,AMOUNT_MISMATCH,0.04
INV-110171,35.0,35.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110172,689.0,689.26,paid,2025-08-16,2025-09-01,both,AMOUNT_MISMATCH,-0.26
INV-110173,890.0,889.18,paid,2025-08-16,2025-09-01,both,AMOUNT_MISMATCH,0.82
INV-110174,220.0,220.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110175,849.0,849.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110176,22.0,22.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110177,14.0,14.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110178,125.0,125.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110179,191.0,191.38,paid,2025-08-16,2025-09-01,both,AMOUNT_MISMATCH,-0.38
INV-110180,70.0,70.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110181,198.0,198.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110182,90.0,90.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110183,763.0,763.45,paid,2025-08-16,2025-09-01,both,AMOUNT_MISMATCH,-0.45
INV-110184,276.0,276.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110185,18.0,18.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110186,44.0,44.0,paid,2025-08-16,2025-09-01,both,MATCHED,0.0
INV-110187,1333.0,1333.09,paid,2025-08-16,2025-09-01,both,AMOUNT_MISMATCH,-0.09
INV-110188,14.0,14.0,paid,2025-08-22,2025-09-01,both,MATCHED,0.0
INV-110189,18.0,18.0,paid,2025-08-22,2025-09-01,both,MATCHED,0.0
INV-110190,9924.0,9923.62,paid,2025-08-22,2025-09-01,both,AMOUNT_MISMATCH,0.38
INV-110191,2762.0,2762.21,paid,2025-08-22,2025-09-01,both,AMOUNT_MISMATCH,-0.21
INV-110192,3366.0,3365.88,paid,2025-08-22,2025-09-01,both,AMOUNT_MISMATCH,0.12
INV-110193,492.0,492.0,paid,2025-08-22,2025-09-01,both,MATCHED,0.0
INV-110194,2385.0,2385.07,paid,2025-08-22,2025-09-01,both,AMOUNT_MISMATCH,-0.07
INV-110195,28740.0,28740.41,paid,2025-08-22,2025-09-01,both,AMOUNT_MISMATCH,-0.41
INV-110196,1227.0,1226.61,paid,2025-08-22,2025-09-01,both,AMOUNT_MISMATCH,0.39
INV-110197,451.0,450.86,paid,2025-08-22,2025-09-01,both,AMOUNT_MISMATCH,0.14
INV-110198,1282.0,1281.78,paid,2025-08-22,2025-09-01,both,AMOUNT_MISMATCH,0.22
INV-110199,124.0,124.13,paid,2025-08-22,2025-09-01,both,AMOUNT_MISMATCH,-0.13
INV-110201,60.0,60.0,paid,2025-08-22,2025-09-01,both,MATCHED,0.0
INV-110202,1081.0,1081.23,paid,2025-08-16,2025-09-01,both,AMOUNT_MISMATCH,-0.23
INV-110203,60.0,60.0,paid,2025-08-22,2025-09-01,both,MATCHED,0.0
INV-110204,4400.0,4400.0,overdue,2025-08-22,2025-09-01,both,MATCHED,0.0
INV-110205,30207.0,30206.18,paid,2025-08-01,2025-09-01,both,AMOUNT_MISMATCH,0.82
INV-110206,31513.0,31508.94,paid,2025-08-01,2025-09-01,both,AMOUNT_MISMATCH,4.06
INV-110211,1680.0,1680.0,paid,2025-08-01,2025-09-01,both,MATCHED,0.0
INV-110212,2700.0,2700.0,overdue,2025-08-01,2025-09-01,both,MATCHED,0.0
INV-110213,1066.0,1065.5,paid,2025-08-01,2025-09-01,both,AMOUNT_MISMATCH,0.5
INV-110214,1770.0,1770.0,paid,2025-08-01,2025-09-01,both,MATCHED,0.0
INV-110215,8977.0,8976.5,paid,2025-08-01,2025-09-01,both,AMOUNT_MISMATCH,0.5
INV-110216,1887.0,1887.0,paid,2025-08-01,2025-09-01,both,MATCHED,0.0
INV-110217,847.0,846.5,paid,2025-08-01,2025-09-01,both,AMOUNT_MISMATCH,0.5
INV-110218,5940.0,5940.0,paid,2025-08-01,2025-09-01,both,MATCHED,0.0
INV-110219,370.0,370.0,paid,2025-08-01,2025-09-01,both,MATCHED,0.0
INV-110220,614.0,613.79,paid,2025-08-01,2025-09-01,both,AMOUNT_MISMATCH,0.21
INV-110221,750.0,750.0,paid,2025-08-01,2025-09-01,both,MATCHED,0.0
INV-110222,150.0,150.0,overdue,2025-08-01,2025-09-01,both,MATCHED,0.0
INV-110223,450.0,450.0,paid,2025-08-01,2025-09-01,both,MATCHED,0.0
INV-110224,150.0,150.0,paid,2025-08-01,2025-09-01,both,MATCHED,0.0
INV-110225,200.0,200.0,paid,2025-08-01,2025-09-01,both,MATCHED,0.0
INV-110226,12857.0,12857.0,paid,2025-08-01,2025-09-01,both,MATCHED,0.0
INV-110227,10457.0,10456.93,paid,2025-08-01,2025-09-01,both,AMOUNT_MISMATCH,0.07
INV-110228,1951.0,1951.0,paid,2025-08-01,2025-09-01,both,MATCHED,0.0
INV-110229,600.0,600.0,paid,2025-08-01,2025-09-01,both,MATCHED,0.0
INV-110230,300.0,300.0,paid,2025-08-01,2025-09-01,both,MATCHED,0.0
INV-110231,1200.0,1200.0,paid,2025-08-01,2025-09-01,both,MATCHED,0.0
INV-110232,300.0,300.0,paid,2025-08-01,2025-09-01,both,MATCHED,0.0
INV-110233,1350.0,1350.0,paid,2025-08-01,2025-09-01,both,MATCHED,0.0
INV-110234,450.0,450.0,paid,2025-08-01,2025-09-01,both,MATCHED,0.0
INV-110235,600.0,600.0,paid,2025-08-01,2025-09-01,both,MATCHED,0.0
INV-110236,1265.0,1264.89,paid,2025-08-16,2025-09-01,both,AMOUNT_MISMATCH,0.11
INV-110237,1650.0,1650.0,paid,2025-08-01,2025-09-01,both,MATCHED,0.0
INV-110238,601.0,601.0,paid,2025-08-01,2025-09-01,both,MATCHED,0.0
INV-110239,5200.0,5199.5,paid,2025-08-01,2025-09-01,both,AMOUNT_MISMATCH,0.5
INV-110240,300.0,300.0,paid,2025-08-01,2025-09-01,both,MATCHED,0.0
INV-110241,300.0,300.0,paid,2025-08-01,2025-09-01,both,MATCHED,0.0
INV-110242,603.0,603.0,overdue,2025-08-01,2025-09-01,both,MATCHED,0.0
INV-110243,6450.0,6450.0,paid,2025-08-01,2025-09-01,both,MATCHED,0.0
INV-110244,1392.0,1391.0,paid,2025-08-01,2025-09-01,both,AMOUNT_MISMATCH,1.0
INV-110245,450.0,450.0,paid,2025-08-01,2025-09-01,both,MATCHED,0.0
INV-110247,903.0,902.5,paid,2025-08-01,2025-09-01,both,AMOUNT_MISMATCH,0.5
INV-110248,451.0,450.5,paid,2025-08-01,2025-09-01,both,AMOUNT_MISMATCH,0.5
INV-110249,3806.0,3806.28,paid,2025-08-01,2025-09-01,both,AMOUNT_MISMATCH,-0.28
INV-110250,783.0,782.5,paid,2025-08-01,2025-09-01,both,AMOUNT_MISMATCH,0.5
INV-110251,2457.0,2457.0,paid,2025-08-01,2025-09-01,both,MATCHED,0.0
INV-110252,262.0,262.0,paid,2025-08-01,2025-09-01,both,MATCHED,0.0
INV-110253,2339.0,2338.5,paid,2025-08-01,2025-09-01,both,AMOUNT_MISMATCH,0.5
INV-110254,31384.0,31383.5,paid,2025-08-01,2025-09-01,both,AMOUNT_MISMATCH,0.5
INV-110255,18984.0,18983.58,paid,2025-08-01,2025-09-01,both,AMOUNT_MISMATCH,0.42
INV-110256,1050.0,1050.0,overdue,2025-08-01,2025-09-01,both,MATCHED,0.0
INV-110257,1504.0,1503.03,paid,2025-08-01,2025-09-01,both,AMOUNT_MISMATCH,0.97
INV-110258,2825.0,2824.5,paid,2025-08-01,2025-09-01,both,AMOUNT_MISMATCH,0.5
INV-110259,195.0,195.0,paid,2025-08-01,2025-09-01,both,MATCHED,0.0
INV-110260,150.0,150.0,paid,2025-08-01,2025-09-01,both,MATCHED,0.0
INV-110261,700.0,700.0,paid,2025-08-01,2025-09-01,both,MATCHED,0.0
INV-110262,8420.0,8420.0,paid,2025-08-01,2025-09-01,both,MATCHED,0.0
INV-110263,2348.0,2348.0,paid,2025-08-01,2025-09-01,both,MATCHED,0.0
INV-110264,11652.0,11652.4,paid,2025-08-01,2025-09-01,both,AMOUNT_MISMATCH,-0.4
INV-110265,450.0,450.0,paid,2025-08-01,2025-09-01,both,MATCHED,0.0
INV-110266,1800.0,1800.0,paid,2025-08-01,2025-09-01,both,MATCHED,0.0
INV-110267,1342.0,1341.7,paid,2025-08-01,2025-09-01,both,AMOUNT_MISMATCH,0.3
INV-110268,14290.0,14289.5,paid,2025-08-01,2025-09-01,both,AMOUNT_MISMATCH,0.5
INV-110269,917.0,917.0,paid,2025-08-01,2025-09-01,both,MATCHED,0.0
INV-110270,151.0,150.5,paid,2025-08-01,2025-09-01,both,AMOUNT_MISMATCH,0.5
INV-110271,1355.0,1355.0,paid,2025-08-01,2025-09-01,both,MATCHED,0.0
INV-110272,1800.0,1800.0,paid,2025-08-01,2025-09-01,both,MATCHED,0.0
INV-110273,2027.0,2027.0,paid,2025-08-01,2025-09-01,both,MATCHED,0.0
INV-110274,2100.0,2100.0,paid,2025-08-01,2025-09-01,both,MATCHED,0.0
INV-110275,3332.0,3330.5,paid,2025-08-01,2025-09-01,both,AMOUNT_MISMATCH,1.5
INV-110276,1278.0,1278.0,paid,2025-08-01,2025-09-01,both,MATCHED,0.0
INV-110277,3859.0,3858.0,paid,2025-08-01,2025-09-01,both,AMOUNT_MISMATCH,1.0
INV-110278,11724.0,11722.3,paid,2025-08-01,2025-09-01,both,AMOUNT_MISMATCH,1.7
INV-110279,4187.0,4186.88,paid,2025-08-01,2025-09-01,both,AMOUNT_MISMATCH,0.12
INV-110280,700.0,700.0,paid,2025-08-01,2025-09-01,both,MATCHED,0.0
INV-110281,2064.0,2064.0,paid,2025-08-01,2025-09-01,both,MATCHED,0.0
INV-110282,2132.0,2132.0,paid,2025-08-01,2025-09-01,both,MATCHED,0.0
INV-110283,3448.0,3447.0,paid,2025-08-01,2025-09-01,both,AMOUNT_MISMATCH,1.0
INV-110284,,0.0,paid,2025-08-01,2025-09-01,right_only,IN_BQ_NOT_IN_CSV,0.0
INV-110285,42802.0,42801.32,paid,2025-08-01,2025-09-01,both,AMOUNT_MISMATCH,0.68
INV-110313,211.0,210.5,overdue,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.5
INV-110314,944.0,,,,,left_only,IN_CSV_NOT_IN_BQ,944.0
INV-110316,1643.0,1643.0,overdue,2025-08-01,2025-08-08,both,MATCHED,0.0
INV-110317,81.0,81.0,paid,2025-08-01,2025-08-16,both,MATCHED,0.0
INV-110318,20.0,20.0,paid,2025-08-01,2025-08-16,both,MATCHED,0.0
INV-110319,30.0,30.0,paid,2025-08-08,2025-08-15,both,MATCHED,0.0
INV-110320,428.0,428.0,paid,2025-08-01,2025-08-08,both,MATCHED,0.0
INV-110321,1312.0,1312.0,overdue,2025-08-08,2025-08-15,both,MATCHED,0.0
INV-110322,42.0,42.0,paid,2025-08-08,2025-08-15,both,MATCHED,0.0
INV-110323,27.0,27.0,paid,2025-08-01,2025-08-16,both,MATCHED,0.0
INV-110324,96.0,96.0,paid,2025-08-01,2025-08-16,both,MATCHED,0.0
INV-110325,50.0,50.0,paid,2025-08-01,2025-08-16,both,MATCHED,0.0
INV-110326,43.0,43.48,paid,2025-08-01,2025-08-16,both,AMOUNT_MISMATCH,-0.48
INV-110327,25.0,25.0,paid,2025-08-01,2025-08-16,both,MATCHED,0.0
INV-110328,50.0,50.0,paid,2025-08-01,2025-08-16,both,MATCHED,0.0
INV-110329,22.0,22.0,paid,2025-08-01,2025-08-16,both,MATCHED,0.0
INV-110330,40.0,40.0,paid,2025-08-01,2025-08-16,both,MATCHED,0.0
INV-110331,153.0,152.68,paid,2025-08-01,2025-08-16,both,AMOUNT_MISMATCH,0.32
INV-110332,34.0,34.33,paid,2025-08-01,2025-08-16,both,AMOUNT_MISMATCH,-0.33
INV-110333,35.0,35.0,paid,2025-08-01,2025-08-16,both,MATCHED,0.0
INV-110334,15.0,15.0,paid,2025-08-01,2025-08-16,both,MATCHED,0.0
INV-110335,35.0,35.0,paid,2025-08-01,2025-08-16,both,MATCHED,0.0
INV-110336,26.0,26.0,paid,2025-08-01,2025-08-16,both,MATCHED,0.0
INV-110337,35.0,35.0,paid,2025-08-01,2025-08-16,both,MATCHED,0.0
INV-110338,350.0,350.0,paid,2025-08-01,2025-08-08,both,MATCHED,0.0
INV-110339,35.0,35.0,paid,2025-08-01,2025-08-16,both,MATCHED,0.0
INV-110340,22.0,22.0,paid,2025-08-01,2025-08-16,both,MATCHED,0.0
INV-110341,15.0,15.0,paid,2025-08-01,2025-08-08,both,MATCHED,0.0
INV-110342,48.0,48.0,paid,2025-08-01,2025-08-16,both,MATCHED,0.0
INV-110343,46.0,45.9,paid,2025-08-01,2025-08-16,both,AMOUNT_MISMATCH,0.1
INV-110344,279.0,279.23,paid,2025-08-01,2025-08-08,both,AMOUNT_MISMATCH,-0.23
INV-110345,18.0,18.0,paid,2025-08-01,2025-08-16,both,MATCHED,0.0
INV-110346,18.0,18.0,paid,2025-08-01,2025-08-08,both,MATCHED,0.0
INV-110347,377.0,376.59,paid,2025-08-01,2025-08-08,both,AMOUNT_MISMATCH,0.41
INV-110348,117.0,116.09,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.91
INV-110358,191.0,190.54,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.46
INV-110490,89.0,88.59,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.41
INV-110491,177.0,176.27,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.73
INV-110492,1423.0,1423.14,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,-0.14
INV-110493,205.0,204.46,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.54
INV-110494,2756.0,2755.73,paid,2025-08-31,2025-08-31,both,AMOUNT_MISMATCH,0.27
